readership_id,user_id,user_name,email,gender,country_code,company,user_guest,article_id,visit_date,visit_date_timestamp,visit_duration,author_id,serie_id
1425,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,199,4/9/2017,3/8/2017 2:15,1536,45,46
1097,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,190,2/11/2017,4/26/2017 15:10,1537,45,46
217,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,174,7/7/2017,6/9/2017 9:48,1538,32,36
1548,3,Antonie,agoodlake8n@zdnet.com,Female,FR,Schoen-Marks,FALSE,203,2/24/2017,4/25/2017 23:45,1539,36,9
378,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,154,1/10/2017,7/12/2017 10:40,1541,24,17
798,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,180,7/12/2017,2/19/2017 20:31,1542,32,36
1866,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,215,8/14/2017,1/28/2017 22:41,1545,36,9
1657,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,134,6/19/2017,6/7/2017 17:17,1547,15,17
1453,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,133,2/3/2017,5/1/2017 21:23,1548,15,17
592,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,201,3/8/2017,2/7/2017 5:49,1552,36,9
1538,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,174,4/10/2017,5/24/2017 12:16,1553,32,36
878,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,143,1/20/2017,6/28/2017 3:45,1554,18,17
520,5,Lilian,lfinesy@imdb.com,Female,IT,Rippin-Osinski,TRUE,160,7/4/2017,6/9/2017 0:34,1555,24,24
1435,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,216,8/3/2017,1/4/2017 2:28,1556,22,9
70,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,162,3/3/2017,1/19/2017 9:42,1557,24,24
1586,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,141,8/20/2017,1/14/2017 1:40,1559,18,17
1084,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,222,2/19/2017,1/5/2017 23:55,1559,22,6
56,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,218,1/9/2017,4/6/2017 23:45,1559,22,9
1245,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,213,1/12/2017,6/25/2017 7:17,1560,36,9
1176,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,190,1/1/2017,3/27/2017 20:48,1561,45,46
1099,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,158,7/5/2017,7/29/2017 10:04,1561,24,24
726,5,Lilian,lfinesy@imdb.com,Female,IT,Rippin-Osinski,TRUE,141,1/27/2017,6/4/2017 21:34,1561,18,17
740,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,149,5/3/2017,1/21/2017 22:13,1563,18,17
1923,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,223,8/26/2017,4/29/2017 22:35,1564,22,6
1385,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,212,7/25/2017,1/16/2017 4:46,1564,36,9
1227,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,173,1/23/2017,7/29/2017 12:53,1565,32,36
414,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,185,2/5/2017,3/5/2017 16:20,1566,45,46
820,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,142,3/4/2017,4/11/2017 18:20,1573,18,17
303,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,227,5/26/2017,1/4/2017 9:58,1574,22,6
54,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,155,3/3/2017,8/14/2017 3:08,1577,24,24
1336,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,179,7/26/2017,5/1/2017 4:45,1578,32,36
1430,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,157,8/20/2017,6/20/2017 23:17,1581,24,24
1091,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,229,4/8/2017,6/30/2017 2:47,1582,22,6
679,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,148,7/5/2017,7/28/2017 19:50,1583,18,17
425,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,158,3/1/2017,3/20/2017 16:01,1583,24,24
930,3,Antonie,agoodlake8n@zdnet.com,Female,FR,Schoen-Marks,FALSE,191,8/25/2017,7/5/2017 2:11,1584,45,46
1681,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,180,1/24/2017,3/29/2017 7:14,1585,32,36
1184,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,179,8/25/2017,1/25/2017 10:01,1586,32,36
885,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,200,2/3/2017,5/28/2017 2:44,1587,45,46
1963,6,Kerwin,kfolkerfa@bloglines.com,Male,NO,Waelchi and Johnson,TRUE,190,3/1/2017,4/9/2017 12:07,1588,45,46
1637,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,146,8/5/2017,6/16/2017 3:21,1588,18,17
567,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,169,8/11/2017,1/15/2017 19:27,1588,32,24
1735,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,208,2/16/2017,5/14/2017 14:17,1590,36,9
552,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,166,8/30/2017,2/10/2017 20:14,1590,24,24
528,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,207,8/19/2017,8/19/2017 10:33,1591,36,9
451,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,216,2/16/2017,4/17/2017 8:30,1591,22,9
1052,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,164,2/11/2017,7/6/2017 1:11,1593,24,24
1834,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,183,7/7/2017,3/15/2017 16:33,1594,45,46
1087,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,135,1/7/2017,6/26/2017 1:05,1594,18,17
958,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,128,6/1/2017,8/26/2017 23:33,1594,15,17
280,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,182,6/8/2017,7/5/2017 20:58,1594,32,46
1547,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,198,8/8/2017,3/18/2017 21:52,1596,45,46
1535,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,164,2/28/2017,8/29/2017 11:26,1597,24,24
42,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,146,4/29/2017,7/24/2017 8:53,1598,18,17
1898,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,183,8/20/2017,1/10/2017 7:05,1599,45,46
974,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,195,7/23/2017,1/29/2017 19:24,1600,45,46
566,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,204,2/15/2017,7/5/2017 13:37,1601,36,9
1154,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,126,7/9/2017,3/17/2017 10:59,1602,15,17
949,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,203,2/27/2017,1/9/2017 8:58,1603,36,9
141,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,231,4/23/2017,8/11/2017 21:05,1603,22,6
110,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,193,8/19/2017,1/26/2017 13:30,1604,45,46
1101,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,133,1/26/2017,1/12/2017 20:44,1605,15,17
1023,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,202,6/21/2017,7/15/2017 14:11,1606,36,9
1649,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,169,7/23/2017,5/6/2017 23:44,1607,32,24
1263,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,123,6/27/2017,4/27/2017 5:39,1607,15,17
1161,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,138,8/17/2017,3/25/2017 8:03,1607,18,17
1846,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,203,4/13/2017,1/29/2017 16:24,1609,36,9
1632,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,192,8/11/2017,2/13/2017 8:32,1610,45,46
1071,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,170,2/28/2017,8/8/2017 12:52,1612,32,24
915,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,142,7/10/2017,5/18/2017 23:58,1612,18,17
591,76,Adriano,amartijn4y@digg.com,Male,NO,Mayer-Yundt,FALSE,222,2/21/2017,7/27/2017 18:05,1612,22,6
31,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,209,3/7/2017,3/2/2017 20:07,1612,36,9
1440,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,195,1/31/2017,3/26/2017 22:45,1613,45,46
475,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,123,3/23/2017,6/19/2017 12:39,1614,15,17
1750,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,170,8/8/2017,7/20/2017 10:23,1615,32,24
279,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,158,2/13/2017,3/30/2017 12:19,1615,24,24
254,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,179,1/31/2017,5/15/2017 5:36,1615,32,36
307,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,180,6/30/2017,4/22/2017 11:32,1616,32,36
614,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,187,7/14/2017,1/5/2017 22:32,1618,45,46
1643,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,130,5/7/2017,5/14/2017 13:13,1619,15,17
1581,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,203,7/6/2017,5/2/2017 20:47,1621,36,9
1991,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,203,7/27/2017,2/11/2017 23:05,1622,36,9
656,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,163,8/30/2017,1/30/2017 6:28,1623,24,24
631,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,148,4/2/2017,3/21/2017 16:28,1623,18,17
1474,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,202,8/21/2017,5/11/2017 13:32,1625,36,9
1463,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,150,2/18/2017,8/9/2017 17:02,1629,18,17
1093,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,226,7/1/2017,5/4/2017 10:01,1630,22,6
734,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,149,5/28/2017,5/31/2017 14:23,1630,18,17
272,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,146,4/11/2017,1/20/2017 22:28,1630,18,17
752,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,176,3/29/2017,1/11/2017 9:58,1631,32,36
495,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,140,7/3/2017,6/1/2017 7:23,1633,18,17
86,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,165,1/5/2017,8/22/2017 14:42,1633,24,24
1980,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,170,3/4/2017,7/18/2017 10:43,1634,32,24
1821,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,174,3/22/2017,6/24/2017 2:33,1635,32,36
1436,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,206,5/15/2017,7/19/2017 16:59,1635,36,9
1414,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,189,5/31/2017,8/3/2017 5:23,1635,45,46
1534,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,209,7/13/2017,7/19/2017 16:24,1639,36,9
124,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,130,3/30/2017,3/10/2017 5:31,1639,15,17
459,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,159,4/2/2017,6/27/2017 4:41,1640,24,24
1391,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,165,8/29/2017,4/7/2017 18:50,1641,24,24
1056,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,153,3/1/2017,8/8/2017 13:03,1642,24,17
380,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,189,6/4/2017,1/2/2017 23:25,1642,45,46
1335,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,148,4/24/2017,1/25/2017 21:44,1643,18,17
1526,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,163,4/27/2017,6/2/2017 21:14,1645,24,24
1359,19,Willard,wtayntonkj@sogou.com,Male,SE,Mayer-Yundt,TRUE,230,8/28/2017,3/21/2017 23:59,1645,22,6
1825,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,136,7/31/2017,2/14/2017 11:35,1652,18,17
455,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,165,5/13/2017,2/24/2017 4:43,1652,24,24
1656,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,176,3/27/2017,1/15/2017 9:41,1654,32,36
1976,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,211,4/2/2017,7/23/2017 10:14,1657,36,9
1830,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,180,7/6/2017,4/12/2017 20:08,1657,32,36
1485,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,191,4/29/2017,2/22/2017 18:10,1658,45,46
1366,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,136,7/13/2017,5/9/2017 3:50,1658,18,17
1090,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,196,7/31/2017,1/22/2017 1:26,1660,45,46
1962,5,Lilian,lfinesy@imdb.com,Female,IT,Rippin-Osinski,TRUE,226,7/9/2017,7/21/2017 19:48,1662,22,6
1134,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,208,6/14/2017,1/4/2017 15:49,1662,36,9
200,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,144,1/4/2017,5/5/2017 5:39,1663,18,17
120,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,216,1/13/2017,8/5/2017 23:24,1664,22,9
1240,4,Aluin,agreenroyd3@github.com,Male,DK,Nordea,TRUE,179,3/5/2017,6/26/2017 8:22,1665,32,36
1185,52,Albertine,aberrisford7z@house.gov,Female,IT,Rath-Zulauf,TRUE,189,4/9/2017,7/24/2017 12:02,1665,45,46
696,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,155,4/6/2017,8/21/2017 17:42,1665,24,24
635,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,162,4/4/2017,2/22/2017 14:55,1666,24,24
382,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,162,6/16/2017,8/17/2017 12:24,1667,24,24
1556,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,192,7/6/2017,2/10/2017 20:08,1670,45,46
1529,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,126,6/18/2017,6/27/2017 0:44,1670,15,17
1767,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,146,5/10/2017,1/22/2017 20:50,1671,18,17
1234,100,Roy,reydene7@altervista.org,Male,DE,Waelchi and Johnson,TRUE,181,7/11/2017,1/27/2017 17:26,1671,32,46
1468,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,191,4/16/2017,2/9/2017 10:58,1672,45,46
708,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,123,2/18/2017,7/6/2017 14:59,1672,15,17
327,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,185,1/17/2017,2/14/2017 3:35,1672,45,46
1989,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,155,1/12/2017,3/5/2017 16:23,1674,24,24
384,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,131,1/18/2017,3/24/2017 14:05,1675,15,17
762,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,217,6/23/2017,6/9/2017 9:28,1676,22,9
1113,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,164,5/8/2017,7/28/2017 5:00,1677,24,24
1073,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,190,1/17/2017,6/12/2017 3:16,1678,45,46
442,27,Darcy,dhancornqh@storify.com,Male,NO,Green and Sons,TRUE,153,5/20/2017,5/20/2017 20:40,1680,24,17
1551,6,Kerwin,kfolkerfa@bloglines.com,Male,NO,Waelchi and Johnson,TRUE,177,8/13/2017,6/5/2017 21:51,1681,32,36
297,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,160,3/31/2017,5/19/2017 14:40,1681,24,24
1363,24,Adria,aespinayqe@baidu.com,Female,FR,Schoen-Marks,FALSE,130,4/1/2017,3/13/2017 11:13,1682,15,17
1602,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,231,4/9/2017,5/14/2017 0:09,1683,22,6
1325,89,Mada,mmacpake90@amazon.co.uk,Female,GB,Casper and Jerde,FALSE,166,4/12/2017,3/5/2017 16:08,1684,24,24
1762,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,139,2/4/2017,7/22/2017 5:55,1685,18,17
316,7,Addi,aausherbm@nsw.gov.au,Female,SE,Nordea,FALSE,172,6/11/2017,2/2/2017 13:46,1686,32,36
1888,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,223,4/5/2017,4/24/2017 9:01,1688,22,6
1205,70,Antonella,aattowg8@businesswire.com,Female,FR,Mayer-Yundt,FALSE,208,8/24/2017,7/6/2017 19:03,1688,36,9
294,87,Cornelius,cbrodnecke38@wisc.edu,Male,SE,Rippin-Osinski,FALSE,134,7/27/2017,3/19/2017 13:32,1689,15,17
1915,60,Amberly,ajaineb2@ycombinator.com,Female,SE,Nordea,FALSE,227,2/21/2017,8/13/2017 16:43,1691,22,6
1631,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,136,4/21/2017,1/30/2017 3:49,1692,18,17
1952,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,149,7/17/2017,6/13/2017 22:40,1694,18,17
68,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,135,2/17/2017,3/30/2017 19:16,1695,18,17
1577,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,135,2/9/2017,8/14/2017 8:44,1696,18,17
17,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,148,3/28/2017,4/13/2017 17:59,1696,18,17
1011,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,146,6/2/2017,1/14/2017 19:49,1697,18,17
941,12,Carrissa,ccruwysn7@icio.us,Female,SE,Rippin-Osinski,TRUE,158,5/9/2017,2/1/2017 1:41,1698,24,24
902,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,214,5/9/2017,8/2/2017 4:52,1699,36,9
756,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,124,5/2/2017,8/15/2017 21:04,1699,15,17
559,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,189,7/27/2017,1/7/2017 11:09,1699,45,46
547,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,147,1/1/2017,7/18/2017 12:05,1699,18,17
138,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,192,6/8/2017,5/31/2017 20:44,1699,45,46
1967,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,190,8/26/2017,3/12/2017 16:20,1703,45,46
932,5,Lilian,lfinesy@imdb.com,Female,IT,Rippin-Osinski,TRUE,153,1/24/2017,4/11/2017 0:48,1704,24,17
388,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,141,1/7/2017,4/30/2017 6:33,1704,18,17
1493,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,187,8/14/2017,2/2/2017 12:54,1706,45,46
1374,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,222,5/8/2017,2/18/2017 12:45,1706,22,6
686,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,182,5/23/2017,1/10/2017 23:18,1708,32,46
265,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,198,7/14/2017,7/4/2017 3:15,1708,45,46
1481,38,Daniel,dselveyqs@sbwire.com,Male,NO,Schoen-Marks,TRUE,196,1/2/2017,6/29/2017 22:06,1709,45,46
1333,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,151,3/28/2017,3/23/2017 18:36,1709,24,17
1727,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,188,4/24/2017,8/4/2017 8:04,1710,45,46
943,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,140,3/1/2017,3/21/2017 10:50,1710,18,17
290,84,Aksel,atitmankb@webeden.co.uk,Male,US,Berge,FALSE,131,2/13/2017,7/14/2017 6:24,1711,15,17
140,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,223,3/29/2017,2/20/2017 3:13,1711,22,6
1074,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,140,7/24/2017,6/5/2017 4:31,1712,18,17
360,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,218,1/26/2017,3/16/2017 22:53,1712,22,9
611,94,Sherri,skeillohmm@wikipedia.org,Female,DE,Toy LLC,TRUE,178,5/27/2017,7/3/2017 0:06,1714,32,36
289,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,125,7/17/2017,2/26/2017 0:14,1714,15,17
1956,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,125,2/26/2017,2/12/2017 20:53,1715,15,17
1665,15,Melitta,mnottiqz@upenn.edu,Female,FI,Nordea,FALSE,198,5/31/2017,7/29/2017 15:55,1717,45,46
662,43,Nicol,nbowheyrr@dedecms.com,Female,GB,Rippin-Osinski,TRUE,159,6/30/2017,4/16/2017 7:24,1717,24,24
308,102,Benedikt,bhrihorovichjz@example.com,Male,FR,Green and Sons,TRUE,123,4/8/2017,8/24/2017 1:22,1717,15,17
1517,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,143,8/13/2017,6/24/2017 12:17,1719,18,17
1010,81,Wendie,wbaudyn3@hatena.ne.jp,Female,DK,Waelchi and Johnson,TRUE,216,3/10/2017,8/21/2017 19:45,1719,22,9
595,78,Bernadette,boscanlonp1@unc.edu,Female,FR,Grimes Inc,TRUE,174,4/22/2017,6/25/2017 22:41,1719,32,36
262,56,Annalise,acrawshayme@about.com,Female,DK,Nordea,FALSE,229,1/14/2017,2/28/2017 12:32,1721,22,6
1062,31,Catherin,cbrunnlp@deliciousdays.com,Female,SE,Nordea,FALSE,213,2/18/2017,3/2/2017 16:17,1724,36,9
448,34,Gwendolin,gmelwall4m@360.cn,Female,FR,Grimes Inc,TRUE,203,4/13/2017,2/15/2017 6:45,1724,36,9
1697,49,Fernanda,fbullarar@amazonaws.com,Female,FR,Goyette,FALSE,174,7/26/2017,4/1/2017 9:42,1725,32,36
1247,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,213,5/24/2017,6/19/2017 9:26,1727,36,9
521,6,Kerwin,kfolkerfa@bloglines.com,Male,NO,Waelchi and Johnson,TRUE,168,5/2/2017,2/15/2017 9:25,1727,24,24
1614,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,220,1/27/2017,5/22/2017 13:32,1728,22,6
991,63,Florence,fkeetchb5@instagram.com,Female,US,Goyette,TRUE,124,6/9/2017,5/19/2017 14:39,1729,15,17
149,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,203,4/5/2017,5/3/2017 2:36,1729,36,9
922,97,Andrea,ablucher5j@youtube.com,Male,NO,Collier and Stiedemann,TRUE,226,4/16/2017,8/15/2017 3:15,1731,22,6
826,2,Antonin,akinlockk2@cbsnews.com,Male,SE,Toy LLC,TRUE,178,4/8/2017,5/31/2017 21:31,1732,32,36
1740,91,Dorthy,dmattson2i@desdev.cn,Female,US,Casper and Jerde,FALSE,231,1/10/2017,7/10/2017 22:52,1733,22,6
73,73,Alejandro,akerrod7q@arizona.edu,Male,FR,Toy LLC,TRUE,163,8/16/2017,1/17/2017 2:54,1733,24,24
104,1,Adolf,aordelteb@bloglovin.com,Male,SE,Schuster,TRUE,182,4/22/2017,7/23/2017 19:20,1734,32,46
833,8,Angel,asidnell9m@networkadvertising.org,Female,IT,Green and Sons,TRUE,187,3/13/2017,2/3/2017 5:40,1735,45,46
870,46,Reagan,rsortonla@oracle.com,Male,FR,Casper and Jerde,FALSE,126,3/19/2017,3/28/2017 1:33,1737,15,17
143,40,Chelsy,cberanfe@cyberchimps.com,Female,SE,Casper and Jerde,TRUE,134,8/14/2017,2/28/2017 3:58,1737,15,17
789,67,Patrice,pemes4p@discuz.net,Male,US,Mayer-Yundt,FALSE,146,3/28/2017,4/17/2017 22:29,1738,18,17
